"county_id"	"county_desc"	"voter_reg_num"	"election_lbl"	"election_desc"	"voting_method"	"voted_party_cd"	"voted_party_desc"	"pct_label"	"pct_description"	"ncid"	"voted_county_id"	"voted_county_desc"	"vtd_label"	"vtd_description"
"48"	"HYDE"	"000000003260"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4663"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003264"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"ENG"	"ENGELHARD"	"CF4665"	"48"	"HYDE"	"ENG"	"ENG"
"48"	"HYDE"	"000000003264"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4665"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003269"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4669"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003269"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4669"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003269"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4669"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003269"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4669"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003269"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4669"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003269"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4669"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"04/30/2019"	"04/30/2019 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"06/07/2016"	"06/07/2016 CONGRESSIONAL PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"06/22/2010"	"06/22/2010 SECOND PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003271"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4670"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003276"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4671"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003276"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4671"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003276"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4671"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003276"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4671"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003276"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4671"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"03/15/2016"	"03/15/2016 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"06/22/2010"	"06/22/2010 SECOND PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"05/08/2012"	"05/08/2012 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"03/03/2020"	"03/03/2020 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"05/06/2014"	"05/06/2014 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"06/07/2016"	"06/07/2016 CONGRESSIONAL PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"05/08/2018"	"05/08/2018 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"04/30/2019"	"04/30/2019 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"05/04/2010"	"05/04/2010 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"07/17/2012"	"07/17/2012 SECOND PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003277"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4672"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003280"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4673"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003280"	"04/30/2019"	"04/30/2019 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4673"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003280"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4673"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003280"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4673"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003280"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4673"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003280"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4673"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003280"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4673"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003280"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4673"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003280"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4673"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003280"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4673"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003282"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4674"	"48"	"HYDE"	"SLAD"	"SLAD"
"48"	"HYDE"	"000000003282"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4674"	"48"	"HYDE"	"SLAD"	"SLAD"
"48"	"HYDE"	"000000003282"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4674"	"48"	"HYDE"	"SLAD"	"SLAD"
"48"	"HYDE"	"000000003282"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4674"	"48"	"HYDE"	"SLAD"	"SLAD"
"48"	"HYDE"	"000000003282"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4674"	"48"	"HYDE"	"SLAD"	"SLAD"
"48"	"HYDE"	"000000003282"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4674"	"48"	"HYDE"	"SLAD"	"SLAD"
"48"	"HYDE"	"000000003282"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4674"	"48"	"HYDE"	"SLAD"	"SLAD"
"48"	"HYDE"	"000000003282"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4674"	"48"	"HYDE"	"SLAD"	"SLAD"
"48"	"HYDE"	"000000003282"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4674"	"48"	"HYDE"	"SLAD"	"SLAD"
"48"	"HYDE"	"000000003293"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"BM"	"BURGESS MILL"	"CF4681"	"48"	"HYDE"	"BM"	"BM"
"48"	"HYDE"	"000000003295"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"FF"	"FAIRFIELD"	"CF4683"	"48"	"HYDE"	"FF"	"FF"
"48"	"HYDE"	"000000003295"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"FF"	"FAIRFIELD"	"CF4683"	"48"	"HYDE"	"FF"	"FF"
"48"	"HYDE"	"000000003295"	"03/15/2016"	"03/15/2016 PRIMARY"	"PROVISIONAL"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4683"	"48"	"HYDE"	"FF"	"FF"
"48"	"HYDE"	"000000003295"	"04/30/2019"	"04/30/2019 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"FF"	"FAIRFIELD"	"CF4683"	"48"	"HYDE"	"FF"	"FF"
"48"	"HYDE"	"000000003295"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"FF"	"FAIRFIELD"	"CF4683"	"48"	"HYDE"	"FF"	"FF"
"48"	"HYDE"	"000000003295"	"05/04/2010"	"05/04/2010 PRIMARY"	"PROVISIONAL"	"DEM"	"DEMOCRATIC"	"SLAD"	"SLADESVILLE"	"CF4683"	"48"	"HYDE"	"SLAD"	"SLAD"
"48"	"HYDE"	"000000003295"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"FF"	"FAIRFIELD"	"CF4683"	"48"	"HYDE"	"FF"	"FF"
"48"	"HYDE"	"000000003295"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"FF"	"FAIRFIELD"	"CF4683"	"48"	"HYDE"	"FF"	"FF"
"48"	"HYDE"	"000000003298"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"04/30/2019"	"04/30/2019 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"03/03/2020"	"03/03/2020 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003298"	"09/10/2019"	"09/10/2019 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4685"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003301"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4686"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003302"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4687"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003302"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4687"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003302"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4687"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003304"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4689"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003304"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4689"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003304"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4689"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003304"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4689"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003304"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4689"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003304"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4689"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003304"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4689"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003304"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4689"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003306"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4691"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003306"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4691"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003306"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4691"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003306"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4691"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003306"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4691"	"48"	"HYDE"	"FF"	"FF"
"48"	"HYDE"	"000000003306"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4691"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003306"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4691"	"48"	"HYDE"	"FF"	"FF"
"48"	"HYDE"	"000000003306"	"03/03/2020"	"03/03/2020 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4691"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003306"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4691"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003310"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4695"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003310"	"07/17/2012"	"07/17/2012 SECOND PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4695"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003310"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4695"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003310"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4695"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003310"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4695"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003316"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4699"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003316"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4699"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003316"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4699"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003316"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4699"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003316"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4699"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003316"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4699"	"48"	"HYDE"	"LL"	"LL"
"48"	"HYDE"	"000000003316"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"LL"	"LAKE LANDING"	"CF4699"	"48"	"HYDE"	"LL"	"LL"
